Date,A,ABBV,ABC,ABT,AET,AGN,ALGN,ALXN,AMGN,ANTM,BAX,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,DGX,DHR,DVA,ESRX,EVHC,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,PDCO,PFE,PKI,PRGO,REGN,RMD,SYK,TMO,UHS,UNH,VAR,VRTX,WAT,XRAY,ZBH,ZTS
2018-01-10,70.790001,98.980003,96.83152,58.549999,183.479996,173.234253,248.309998,121.459999,181.48808300000002,233.13343799999998,68.26849399999999,223.791306,336.72000099999997,62.009997999999996,27.52,68.059998,105.459999,72.349998,207.041824,105.800003,230.96121200000002,100.370003,98.239998,78.07,80.349998,35.07,118.5,78.709999,84.66720600000001,43.560001,72.790001,263.100006,166.139999,242.58999599999999,96.620003,98.870003,423.76000999999997,143.05397,170.470001,85.463936,160.314529,85.489998,56.803268,646.1900019999999,44.389998999999996,36.32,36.135231,77.07220500000001,89.869896,366.459991,86.779274,159.53999299999998,206.126968,110.266159,223.460129,111.68,157.380005,207.320007,62.759997999999996,122.529999,73.788696
2018-01-11,70.800003,99.269997,97.757896,58.950001,184.21000700000002,176.350647,252.91000400000001,122.480003,180.594849,234.23985299999998,68.298416,225.04699700000003,333.070007,62.470001,27.43,69.110001,104.58000200000001,72.639999,210.840958,106.779999,228.611496,101.019997,98.589996,80.029999,80.089996,35.849998,119.989998,79.059998,86.67028,43.549999,73.300003,265.209991,171.509995,240.039993,93.059998,99.860001,421.369995,143.868744,170.279999,85.751801,161.940933,85.730003,57.100666000000004,639.26001,46.709998999999996,36.669998,36.224407,77.551788,91.775436,368.26001,86.719498,158.600006,208.495117,114.832275,224.64621,111.529999,158.399994,207.729996,64.25,122.290001,74.467575
2018-01-12,71.730003,100.339996,98.614548,58.84,184.199997,175.285309,258.429993,122.709999,183.651718,239.04426600000002,68.178696,226.930527,335.950012,62.810001,27.459999,71.489998,106.0,72.900002,213.340363,109.480003,230.81123399999998,101.629997,99.389999,79.129997,80.870003,35.720001,120.83000200000001,79.019997,88.49398000000001,43.709998999999996,74.839996,268.019989,173.240005,244.72000099999997,94.07,100.040001,419.040009,144.832565,171.639999,86.33744,165.88218700000002,85.449997,58.151478000000004,650.599976,46.900002,37.509997999999996,36.20459,78.820663,91.585884,366.959991,87.456772,158.229996,210.003906,116.55081200000001,227.885483,108.489998,157.929993,209.75,65.790001,122.099998,75.266266
2018-01-16,71.230003,102.489998,99.162415,58.439999,184.639999,177.883972,263.880005,124.480003,184.147964,240.96801800000003,67.510284,227.757675,338.850006,59.919998,26.98,72.58000200000001,104.82,70.620003,214.700058,109.300003,230.931229,101.220001,99.470001,79.150002,80.410004,35.060001,120.07,80.25,88.484009,43.75,76.040001,270.170013,176.100006,241.419998,91.650002,99.93,420.07000700000003,145.92558300000002,171.0,84.659927,170.28243999999998,85.32,61.531918000000005,649.419983,46.639998999999996,38.130001,36.264038,78.460983,90.648071,370.209991,87.53647600000001,159.470001,207.84561200000002,116.32100700000001,232.131424,108.08000200000001,155.71000700000002,208.940002,65.650002,121.68,75.416016
2018-01-17,72.059998,104.360001,100.905602,58.990002000000004,185.100006,175.952393,272.25,122.120003,186.59944199999998,248.34407000000002,68.03903199999999,230.57798799999998,344.869995,61.849998,27.25,72.650002,102.019997,70.279999,220.30874599999999,111.349998,235.16069,101.489998,99.589996,79.059998,80.779999,34.810001,120.489998,81.739998,89.091911,44.0,76.349998,275.75,179.360001,242.05000299999998,90.309998,100.220001,431.10000599999995,146.044815,172.649994,85.573128,172.447632,86.110001,61.492264,656.51001,46.779999,36.849998,36.838715,79.58000200000001,91.38634499999999,374.070007,88.403275,160.270004,211.312881,115.951324,237.643173,109.32,156.990005,209.16000400000001,62.650002,122.489998,76.643997
2018-01-18,72.190002,103.809998,100.467308,59.07,185.490005,178.859711,270.700012,120.349998,186.182587,248.84245299999998,69.03666700000001,231.32542400000003,344.440002,61.830002,27.4,71.709999,101.720001,69.489998,219.608917,111.0,235.490646,101.57,99.739998,78.190002,80.0,34.860001000000004,121.720001,81.16999799999999,89.799461,43.849998,74.620003,279.440002,179.0,241.309998,91.91999799999999,99.91999799999999,432.07000700000003,145.985199,173.110001,85.18600500000001,171.399948,87.260002,60.600067,653.75,46.509997999999996,36.34,36.650459000000005,79.540001,91.47614300000001,371.27999900000003,88.46305100000001,160.279999,212.242142,117.220238,242.35757400000003,109.57,157.190002,207.869995,62.310001,122.190002,76.33000200000001
2018-01-19,73.07,104.639999,99.67041800000001,59.310001,187.800003,180.542374,269.459991,121.050003,187.85990900000002,249.251129,69.844765,233.70724500000003,342.410004,62.279999,27.65,71.910004,102.650002,68.910004,220.09878500000002,110.66999799999999,240.61999500000002,103.059998,100.559998,78.610001,80.220001,35.830002,123.910004,80.980003,92.689468,43.459998999999996,75.959999,279.299988,180.630005,243.55000299999998,93.160004,103.0,433.23001100000005,146.422394,174.389999,84.85844399999999,169.983093,86.68,60.748764,666.6900019999999,46.73,36.599998,36.600914,80.860001,91.665695,371.52999900000003,88.35345500000001,161.279999,213.341278,117.98958600000002,242.54695099999998,110.32,157.970001,210.72000099999997,61.950001,123.480003,76.620003
2018-01-22,73.480003,106.489998,102.260307,59.57,189.33999599999999,187.33273300000002,267.100006,123.66999799999999,190.887039,249.68971299999998,70.034309,235.899719,347.640015,63.279999,27.709999,73.510002,102.910004,69.129997,220.698654,111.589996,241.309998,103.57,99.970001,78.949997,81.120003,36.110001000000004,124.510002,81.410004,92.539986,43.240002000000004,76.410004,281.869995,180.949997,245.190002,94.08000200000001,102.839996,433.94000199999994,147.19743300000002,176.259995,84.808815,172.577347,86.050003,60.719025,670.880005,47.639998999999996,37.02,36.591007,81.199997,93.222061,375.859985,87.18776700000001,162.520004,215.149857,117.709824,242.75624100000002,110.019997,161.91000400000001,214.770004,60.799999,126.199997,77.480003
2018-01-23,73.440002,105.379997,102.40971400000001,59.23,189.309998,187.243134,272.160004,125.589996,190.549591,249.68971299999998,69.43573,233.90657000000002,346.75,63.43,27.82,73.209999,104.550003,69.190002,219.73887599999998,110.970001,238.69999700000002,103.120003,99.949997,79.040001,81.150002,35.799999,124.400002,80.949997,91.41387900000001,42.950001,76.300003,282.859985,182.229996,242.940002,94.629997,103.209999,439.549988,140.927582,175.779999,83.79634899999999,170.222565,85.230003,61.165127000000005,667.150024,46.849998,36.880001,36.482018,81.43,93.770767,381.709991,99.98048399999999,161.940002,214.380463,117.150299,244.40081800000002,110.809998,166.580002,210.99000499999997,61.169998,124.510002,77.589996
2018-01-24,73.58000200000001,105.510002,104.21266899999999,61.720001,190.139999,185.908966,272.27999900000003,125.010002,189.199799,252.171661,69.974457,237.82310499999997,346.5,63.759997999999996,27.91,74.690002,103.110001,67.699997,220.94859300000002,111.019997,239.330002,104.620003,101.379997,78.639999,80.959999,35.990002000000004,124.790001,81.300003,91.174706,42.900002,77.410004,286.320007,184.080002,242.49000499999997,95.339996,103.5,437.48001100000005,141.166061,174.83999599999999,83.677238,174.193756,85.760002,60.649632,672.6900019999999,46.119999,37.209998999999996,36.591007,81.41999799999999,93.391663,383.320007,99.850967,164.490005,215.149857,117.88967099999999,244.041992,113.050003,167.449997,214.30000299999998,61.830002,125.019997,78.33000200000001
2018-01-25,73.860001,108.300003,103.963646,63.220001,191.869995,186.30722,273.559998,124.949997,188.65391499999998,250.53697200000002,70.88230899999999,241.520416,353.73999,63.52,28.26,73.989998,104.389999,68.050003,221.8284,110.660004,243.789993,105.150002,102.699997,78.959999,80.800003,36.130001,126.239998,81.190002,92.510086,42.900002,78.139999,285.910004,185.729996,243.38999900000002,94.260002,104.58000200000001,449.80999800000006,143.481216,174.71000700000002,84.381996,174.812378,86.82,60.768593,678.049988,45.990002000000004,37.369999,36.888256,82.75,94.36936999999999,391.839996,101.245811,165.550003,217.707825,119.028702,244.37089500000002,127.010002,166.240005,217.210007,62.810001,124.739998,79.25
2018-01-26,74.82,123.209999,105.069321,63.419998,193.100006,186.118042,283.97000099999997,128.08999599999999,194.539413,257.354828,72.089455,245.436966,367.910004,64.25,28.42,74.970001,105.16999799999999,68.599998,226.16738900000001,110.800003,245.580002,106.620003,103.800003,79.099998,81.32,36.509997999999996,128.16000400000001,85.459999,96.735474,43.380001,78.93,288.290009,187.029999,244.830002,95.510002,106.010002,440.23999000000003,144.405319,176.41000400000001,86.436699,176.329025,87.120003,61.502178,692.299988,46.200001,37.57,38.651913,82.75,94.92806999999999,374.359985,102.421471,168.91000400000001,219.606323,121.126923,247.65005499999998,129.46000700000002,169.21000700000002,218.13999900000002,62.84,126.230003,80.089996
2018-01-29,74.529999,122.309998,104.680832,63.310001,193.740005,186.486435,276.769989,126.790001,196.514496,256.188599,71.879951,244.09156800000002,358.480011,64.43,28.33,75.230003,103.260002,68.730003,223.84791600000003,111.269997,243.600006,107.879997,103.690002,79.089996,81.91999799999999,36.93,126.900002,88.800003,97.283585,43.75,79.410004,291.230011,186.779999,241.77999900000003,93.540001,105.58000200000001,436.339996,142.76580800000002,178.110001,86.95285799999999,175.939896,86.720001,61.095734,685.789978,45.98,37.759997999999996,38.661823,82.18,92.144577,382.880005,102.44139100000001,168.75,218.637085,120.167732,246.593552,128.570007,167.139999,218.69999700000002,61.98,127.389999,79.18
