Date,AEE,AEP,AES,AWK,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SCG,SO,SRE,WEC,XEL
2018-01-24,55.740002000000004,67.821236,11.035038,83.309044,43.890648,27.847772999999997,74.708199,103.53654499999999,76.329247,78.68634,61.700001,60.589358999999995,75.774521,37.853813,30.745696999999996,39.511963,149.778427,23.975796,27.218666,43.68,49.939198,79.517204,31.524982,40.720001,43.506248,105.68,62.669315000000005,45.549999
2018-01-25,56.740002000000004,69.029495,11.361343,84.08493,44.624474,28.085278999999996,75.825462,105.05345200000001,77.969673,79.637474,62.41,63.998931999999996,77.13787099999999,38.319431,31.724417,40.047382,152.00251799999998,24.213767999999998,27.618206,43.490002000000004,50.632523,80.339935,31.790976,42.0,44.039219,106.400002,63.561192000000005,46.0
2018-01-26,56.919998,68.088638,11.588768,84.492775,44.416229,28.16445,74.64888,104.597389,77.900497,79.657288,62.459998999999996,63.503356999999994,77.345337,38.497757,31.724417,39.958145,156.569839,24.293093,27.368492,43.540001000000004,50.711760999999996,80.230896,31.534832,43.43,43.733253000000005,105.529999,63.432365000000004,45.700001
2018-01-29,55.880001,67.24681899999999,11.677761,83.299095,43.731983,27.44203,74.243492,103.496887,76.378654,78.399017,62.41,61.887772,75.90295400000001,37.972698,31.803504999999998,39.274002,154.574112,24.015457,26.829115,42.98,50.206623,78.694473,31.06196,43.310001,43.417419,104.449997,62.451298,44.849998
2018-01-30,56.09,67.692482,11.48,82.672409,43.95015,27.531096,74.47090899999999,103.348167,76.744293,78.85476700000001,62.5,62.006714,76.960045,37.933067,31.951796999999996,39.259997999999996,153.998245,24.243515,26.059998999999998,41.98,50.523571000000004,78.635002,30.953591999999997,40.740002000000004,44.216877000000004,105.83000200000001,62.748592,45.209998999999996
2018-01-31,56.630001,68.118347,11.56,82.73209399999999,44.37656,27.887358000000003,75.578285,104.736191,77.574387,79.617661,62.529999,62.532024,77.74051700000001,38.151016,32.525192,39.75,157.294647,24.471573,26.01,42.43,51.375370000000004,79.949997,31.396914000000002,40.639998999999996,44.522842,107.019997,63.719749,45.639998999999996
2018-02-01,55.209998999999996,67.187386,11.51,81.40909599999999,43.791484999999994,27.432135,75.044373,103.328346,75.93396,78.02253,61.740002000000004,59.627937,76.189461,37.487263,32.248379,39.080002,155.229431,24.035288,26.43,42.57,50.186813,78.459999,30.766413,39.07,43.802345,106.529999,62.035088,44.810001
2018-02-02,54.889998999999996,67.098259,11.12,80.792366,43.117157,27.263899,74.826851,102.396385,75.627617,77.23983,61.599998,58.8251,75.06321700000001,37.368382000000004,31.744190000000003,38.91,154.812408,23.767569,26.190001000000002,41.439999,49.562824,77.730003,30.727007,39.169998,43.595074,105.58000200000001,61.450413,44.48
2018-02-05,54.150002,65.840477,10.6,78.404999,42.373416999999996,26.630546999999996,73.848015,101.127335,74.916107,76.417496,60.509997999999996,57.814125,73.51216099999999,36.575835999999995,31.24,38.220001,153.193985,23.321369,25.16,40.299999,48.374268,75.980003,29.850217999999998,37.439999,43.150936,104.25,60.617992,43.630001
2018-02-06,53.0,64.285583,10.58,78.959999,41.808174,26.046673000000002,73.274551,98.50992600000001,73.611671,75.179039,60.360001000000004,57.031108999999994,72.870003,36.130035,30.889999,37.509997999999996,148.49758899999998,23.083397,25.51,39.860001000000004,47.175804,75.160004,29.623632,37.619999,42.923927,103.400002,59.646834999999996,42.73
