Date,AFL,AIG,AIZ,AJG,ALL,AMG,AMP,AON,AXP,BAC,BBT,BEN,BHF,BK,BLK,BRK.B,C,CB,CBOE,CFG,CINF,CMA,CME,COF,DFS,ETFC,FITB,GS,HBAN,HIG,ICE,IVZ,JPM,KEY,L,LNC,LUK,MCO,MET,MMC,MS,MTB,NAVI,NDAQ,NTRS,PBCT,PFG,PGR,PNC,PRU,RE,RF,RJF,SCHW,SPGI,STI,STT,SYF,TMK,TROW,TRV,UNM,USB,WFC,WLTW,XL,ZION
2018-01-09,90.0,60.630001,98.478149,63.25251,100.435631,199.954956,173.180054,136.57226599999998,100.519997,30.156840999999996,51.727695000000004,43.66,61.709998999999996,55.329223999999996,531.119812,,75.005714,145.850006,130.47473100000002,43.979434999999995,73.209999,90.370003,151.996231,101.24691,77.896111,52.470001,31.25,253.22917200000003,15.23,54.705261,74.050003,36.868164,109.050003,20.636152,51.066505,81.68,27.6,155.70863300000002,51.927184999999994,81.627037,53.06805799999999,174.215363,13.353087,80.16999799999999,104.260002,18.902191000000002,72.361816,55.001953,147.08985900000002,118.021294,215.841156,17.699467000000002,93.150002,53.237483999999995,176.76825,66.578049,101.400002,39.290828999999995,92.07,111.75,132.470001,56.721931000000005,55.779999,61.890865000000005,151.830002,34.209998999999996,51.61058
2018-01-10,90.739998,61.0,95.874847,63.19286700000001,99.928177,198.067917,174.921005,136.312927,101.220001,30.435793,52.343384,43.27,64.0,57.06199300000001,528.762329,,75.34434499999999,145.28999299999998,132.01101699999998,44.686054,72.190002,91.309998,152.26509099999998,102.69059,79.120705,52.689999,31.58,253.618073,15.48,54.774925,74.459999,36.491554,110.25,20.9048,51.146404,82.790001,27.84,154.402084,52.591643999999995,80.80072,53.695316000000005,176.04805,13.511110999999998,81.230003,105.760002,19.080607999999998,72.768394,54.522144,148.880951,120.510651,218.845734,17.998108,94.400002,53.457062,175.14257800000001,67.323883,104.25,39.509997999999996,92.760002,112.269997,132.110001,57.279593999999996,56.200001,62.74576999999999,153.610001,34.23,52.148499
2018-01-11,91.690002,61.150002,95.179314,63.023876,100.27642800000001,200.404236,178.05471799999998,134.926453,100.730003,30.545382,52.790257,43.939999,65.25,57.589794,535.0787349999999,,75.2547,144.5,131.871368,45.084145,72.769997,92.519997,152.175476,103.965012,80.00679000000001,52.959998999999996,31.860001,254.415848,15.63,54.824684,74.379997,36.96727,110.839996,21.083899,51.44603,83.900002,27.98,155.30969199999998,53.047844,80.661331,53.964142,177.283142,13.797531,80.459999,105.949997,19.308582,73.264229,54.502559999999995,150.74173000000002,122.702477,221.67120400000002,18.117565,95.16999799999999,54.065887,175.930466,67.483002,105.779999,39.609619,92.860001,113.059998,132.33999599999999,57.976668999999994,56.68,62.636421,154.759995,35.27,52.905575
2018-01-12,84.940002,60.970001,94.78186,63.50103000000001,101.599785,202.480972,181.098892,136.203201,100.970001,31.073402,52.770393000000006,44.529999,65.360001,58.177341000000006,552.5957639999999,,76.529533,145.639999,131.192993,45.303101,74.029999,93.040001,152.09581,104.97061200000002,80.156136,53.939999,32.349998,256.310516,15.85,55.02372,74.779999,37.522278,112.66999799999999,21.312746,52.71445500000001,84.370003,27.93,156.83566299999998,52.889168000000005,81.37814300000001,54.880138,177.811035,13.708642000000001,81.43,107.260002,19.308582,73.591484,54.776737,151.08999599999999,123.09919,223.054108,18.197203,96.790001,55.283543,177.167175,68.507278,107.239998,39.221096,92.25,115.349998,134.729996,58.345119,56.98,62.17915,155.46000700000002,35.490002000000004,53.074920999999996
2018-01-16,86.389999,61.060001,93.291428,63.043755000000004,101.619682,202.690628,176.393356,134.198303,100.339996,31.123215000000002,52.710812,43.790001000000004,63.220001,57.300999,560.026306,,76.798447,145.669998,130.47473100000002,45.034386,74.199997,93.790001,151.56800800000002,103.965012,78.59304,53.669998,32.279999,257.736511,15.68,54.973960999999996,74.58000200000001,36.868164,112.269997,21.213247,52.125187,82.510002,27.549999,155.120193,51.421397999999996,80.900276,54.3624,177.073959,13.580247,80.41999799999999,106.610001,19.219376,72.292404,55.099876,152.259995,121.085876,221.61151099999998,18.077745,95.599998,55.423271,175.362,67.92055500000001,105.970001,37.786545000000004,91.41999799999999,114.470001,135.520004,55.307869,57.169998,62.12944399999999,152.580002,35.240002000000004,52.696383999999995
2018-01-17,87.82,61.419998,94.205559,63.670021,103.420647,207.35328700000002,177.547363,136.15333600000002,100.760002,31.063438,52.90942,44.900002,64.360001,57.64954399999999,573.464966,,77.15699000000001,147.53999299999998,131.202972,45.621574,75.059998,94.760002,150.821121,103.93514300000001,78.583076,54.0,32.490002000000004,252.939972,15.76,55.959194,74.800003,37.740314,112.989998,21.153548999999998,52.284988,82.980003,27.82,156.995239,52.115612,81.169075,55.109134999999995,178.498291,13.540741,80.459999,106.889999,19.278848999999997,72.837814,56.039913,154.229996,122.42478200000001,224.84491,18.27684,96.25,55.982197,176.319427,67.970276,106.400002,37.916053999999995,92.029999,116.379997,136.860001,56.11448299999999,56.34,63.501266,154.550003,35.330002,53.114765000000006
2018-01-18,86.440002,61.529999,93.668999,63.650135,103.480339,204.99700900000002,176.652008,134.73693799999998,99.860001,31.362315999999996,53.763439,44.630001,63.490002000000004,55.120093999999995,576.160583,,77.077309,147.690002,132.58963,45.541954,74.860001,93.809998,151.577972,102.959419,77.876198,53.650002,32.169998,250.26748700000002,15.51,55.819866000000005,75.269997,37.522278,113.260002,20.715752,52.454777,83.059998,27.629998999999998,157.164795,52.512306,81.198936,55.597007999999995,185.410721,13.185185,79.83000200000001,105.379997,19.259024,72.86756899999999,56.098667000000006,153.71000700000002,122.295845,222.099014,18.067791,95.400002,55.223659999999995,178.164505,67.56255300000001,105.050003,37.158924,91.660004,115.790001,137.33999599999999,55.905361,56.150002,63.57085,153.559998,35.130001,52.656535999999996
2018-01-19,86.82,61.549999,93.48021700000001,63.908595999999996,103.181839,211.666489,177.88558999999998,134.83667,98.029999,31.601419,54.41885,44.889998999999996,64.190002,56.374863,587.142334,,77.98363499999999,148.199997,133.557297,46.596905,75.160004,94.989998,153.639374,103.925186,77.975761,54.279999,32.5,255.40306099999998,15.81,55.690495,75.599998,37.789871000000005,113.010002,21.054049,52.444790000000005,83.16999799999999,28.01,158.760574,52.958588,81.71664399999999,57.209956999999996,188.030273,13.432099,80.07,106.489998,19.903303,73.432816,56.460972,155.25,123.1091,223.45207200000002,18.585435999999998,96.190002,55.373371,180.657852,68.19899699999999,107.610001,38.324501,92.150002,117.349998,137.850006,55.755989,56.459998999999996,63.839249,153.889999,35.450001,53.52319
2018-01-22,87.690002,61.0,93.430534,64.365868,103.90819499999999,213.633392,177.020096,135.63464399999998,98.32,31.820598999999998,54.498295,45.349998,64.410004,57.480251,590.126465,,78.27246099999999,149.78999299999998,134.235641,47.582188,75.93,95.209999,154.80452,105.03035,78.52334599999999,54.98,32.77,260.787933,16.030001000000002,55.78006,75.83000200000001,37.532188,114.33000200000001,21.282896,52.734428,83.349998,27.91,160.04718,53.404865,82.343849,57.11039399999999,188.01036100000002,13.353087,80.629997,107.43,19.843832,73.35348499999999,57.009327,155.720001,123.307457,229.32189900000003,19.073215,96.559998,55.333447,181.665161,69.491776,108.989998,39.370529,92.779999,117.400002,139.350006,55.865528000000005,57.259997999999996,64.34623,154.600006,35.990002000000004,53.951533999999995
2018-01-23,88.08000200000001,62.34,94.165817,64.176994,100.74408000000001,212.585037,177.388184,137.070999,97.980003,31.800673,54.488361,45.509997999999996,64.949997,57.480251,586.565369,,78.232628,153.28999299999998,134.48504599999998,47.641899,77.010002,95.25,153.609497,105.24938999999999,78.374001,54.959998999999996,32.919998,259.361938,16.040001,56.397071999999994,75.790001,37.274509,114.209999,21.501797,52.834309,82.900002,27.639999,160.416199,53.166851,82.592743,56.66235,188.08007800000001,13.274073999999999,80.209999,106.889999,19.88348,72.946899,55.863655,155.770004,123.17851999999999,230.456085,19.27231,96.57,55.213676,182.443085,69.92932900000001,112.18,39.629543,92.769997,118.08000200000001,146.259995,55.965111,57.18,64.10764300000001,157.869995,36.779999,53.961493999999995
