Date,AIV,AMT,ARE,AVB,BXP,CBG,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT,GGP,HCP,HST,IRM,KIM,MAA,MAC,O,PLD,PSA,REG,SBAC,SLG,SPG,UDR,VNO,VTR,WELL,WY
2018-02-07,38.824989,140.0,118.959999,158.279999,115.339996,42.540001000000004,108.75,103.17424,25.171951,423.591919,56.860001000000004,217.809998,79.706459,110.39096799999999,21.969998999999998,23.000587,19.450001,32.592709,14.52,87.93,59.45573,48.702995,59.585224,183.49101299999998,56.977973999999996,166.509995,92.860001,152.93412800000002,33.799999,67.300003,52.970001,0.145,34.204659
2018-02-08,37.834808,133.570007,114.58000200000001,154.940002,112.089996,41.919998,103.809998,98.014046,24.328587,407.58596800000004,55.259997999999996,218.27999900000003,76.87183399999999,107.188499,21.620001000000002,22.272596,18.75,31.502353999999997,14.01,85.389999,57.648056000000004,47.34903,57.888176,178.67976399999998,55.046688,159.850006,90.610001,150.287445,32.919998,66.18,50.919998,0.145,33.293064
2018-02-09,38.953716,136.050003,118.040001,159.610001,115.349998,41.900002,103.860001,101.232979,25.171951,423.323517,56.650002,227.940002,79.676727,108.97316000000001,22.209999,22.833345,19.52,32.514122,14.18,87.75,59.67305,48.683085999999996,59.863102000000005,185.28286699999998,56.155937,159.729996,92.18,155.245026,33.790001000000004,67.690002,51.59,0.145,33.481331
2018-02-12,38.884403000000006,136.229996,119.08000200000001,158.75,115.139999,43.150002,105.110001,104.04583000000001,25.102497,428.930603,56.610001000000004,227.850006,80.08309200000001,109.30034599999999,22.5,22.479189,19.42,32.710583,14.32,87.739998,60.058289,48.464062,59.694393000000005,185.936249,56.72047,159.630005,92.690002,154.850006,33.73,67.599998,50.459998999999996,0.145,34.046124
2018-02-13,38.894302,136.309998,120.360001,159.399994,116.190002,44.139998999999996,106.360001,104.115166,25.42,433.70254500000004,56.990002000000004,228.27999900000003,81.847298,109.320175,22.35,22.429998,19.52,32.946335,14.34,87.989998,60.087925,48.772686,60.696739,187.302399,56.987877000000005,161.419998,93.82,155.490005,34.0,67.459999,50.720001,0.145,33.897490999999995
2018-02-14,38.32,135.479996,120.059998,158.919998,115.459999,45.040001000000004,105.360001,104.263725,25.530001000000002,433.285004,56.669998,224.75999500000003,80.420067,109.875404,21.76,21.77,19.639999,32.602528,14.26,87.849998,60.809020999999994,47.886631,60.081436,184.906662,57.106728000000004,162.559998,93.790001,154.08999599999999,33.790001000000004,66.08000200000001,49.619999,0.145,34.640640000000005
2018-02-15,39.369999,136.220001,121.739998,161.100006,117.400002,44.93,107.639999,104.442001,25.639999,404.931549,57.91,229.57000699999998,81.777916,111.144493,22.08,22.290001,19.559998999999998,33.12315,14.67,88.980003,60.35463000000001,49.061398,60.944846999999996,188.56955,57.285,167.100006,95.540001,156.149994,34.400002,67.150002,50.639998999999996,0.145,34.630733
2018-02-16,39.689999,140.020004,122.660004,162.570007,119.639999,45.200001,109.120003,101.22306800000001,25.879998999999998,400.944946,57.970001,229.669998,81.470665,113.474457,22.0,22.68,19.879998999999998,32.582882,15.2,88.75,59.919998,49.73838,61.510529000000005,186.85690300000002,58.040001000000004,169.119995,96.199997,156.08999599999999,34.610001000000004,67.660004,51.389998999999996,0.145,34.858631
2018-02-20,39.110001000000004,139.240005,120.970001,160.419998,119.389999,44.900002,108.57,98.62812,25.469998999999998,394.125031,57.639998999999996,225.440002,80.03353100000001,113.583519,21.620001000000002,22.450001,19.51,31.551468,15.25,88.25,59.380001,49.18087,60.766208999999996,184.441376,58.060001,169.720001,96.25,155.58999599999999,34.240002000000004,67.290001,50.27,0.145,34.620823
2018-02-21,38.0,137.440002,118.43,156.020004,115.849998,44.48,106.790001,97.013695,24.82,382.672302,55.869999,220.149994,80.776878,110.16293300000001,21.1,21.799999,19.219998999999998,30.912972999999997,14.68,85.510002,57.959998999999996,48.175346000000005,59.45620699999999,188.836853,56.740002000000004,169.5,94.5,151.300003,33.220001,65.190002,49.34,0.145,34.442467
