Date,AFL,AIG,AIZ,AJG,ALL,AMG,AMP,AON,AXP,BAC,BBT,BEN,BHF,BK,BLK,BRK.b,C,CB,CBOE,CFG,CINF,CMA,CME,COF,DFS,ETFC,FITB,GS,HBAN,HIG,ICE,IVZ,JPM,KEY,L,LNC,LUK,MCO,MET,MMC,MS,MTB,NAVI,NDAQ,NTRS,PBCT,PFG,PGR,PNC,PRU,RE,RF,RJF,SCHW,SPGI,STI,STT,SYF,TMK,TROW,TRV,UNM,USB,WFC,WLTW,XL,ZION
2017-11-29,86.684273,59.97855799999999,101.709999,66.029999,101.959999,198.31753500000002,162.71443200000002,140.113251,96.260368,28.160002000000002,48.818816999999996,42.903725,59.439999,54.183997999999995,498.321838,,74.736809,151.898575,120.660004,40.476208,73.871414,83.194672,143.732346,90.573616,68.70668,47.779999,30.301043,241.36000099999998,14.369695000000002,57.400002,69.60393499999999,35.777977,103.192444,19.01,50.330002,76.229996,26.527813000000002,149.44519,53.107346,83.229912,51.096676,168.360001,12.67,78.178299,97.82,19.090519,71.04480699999999,51.359314000000005,139.03981000000002,114.91703799999999,222.74000499999997,16.481126999999997,88.152519,48.326939,164.729996,61.299999,94.275177,35.216301,88.942284,100.707611,133.808289,56.184189,54.456168999999996,56.343952,158.514038,39.299038,49.299510999999995
2017-11-30,87.13166,59.640373,100.870003,65.83000200000001,102.660004,198.35746799999998,162.386139,139.863892,97.366463,28.17,49.116978,43.12257,58.790001000000004,54.51263,498.69000199999994,,75.194946,151.37115500000002,123.43,40.506065,74.228996,83.015305,145.39494299999998,91.599129,70.289688,48.139998999999996,30.350784,247.63999900000002,14.290304,57.439999,71.249298,35.847351,103.97834,18.98,50.279999,76.229996,26.209039999999998,151.419983,53.236275,83.558449,51.385414000000004,168.949997,12.61,78.77538299999999,97.779999,18.852632999999997,70.300003,52.074131,139.86570700000001,114.887276,219.600006,16.501019,88.052803,48.696228000000005,165.479996,61.630001,94.942314,35.754257,88.702682,102.348442,134.842712,56.383354000000004,54.844009,56.135197,160.237991,38.583424,49.359276
2017-12-01,87.091888,59.560798999999996,99.769997,66.57,103.099998,197.538757,161.630066,141.87875400000001,97.515938,28.1,49.295876,43.251888,58.439999,54.223835,502.079987,,75.20491,150.903427,124.25,40.496113,74.020401,83.483643,146.610306,92.31599399999999,70.807411,48.889998999999996,30.529844,248.94999700000002,14.33,57.43,71.867554,35.886993,104.246948,19.129998999999998,50.490002000000004,76.190163,26.328581,150.901352,53.166851,84.683449,51.723934,169.470001,13.01,78.874901,97.660004,18.743599,70.519997,52.485397,140.303543,114.450905,218.059998,16.560698000000002,87.99296600000001,49.404865,166.169998,61.970001,95.07176199999999,35.80407,88.383217,102.21916999999999,135.479279,56.243938,54.595397999999996,55.866797999999996,161.383972,38.215678999999994,49.887238
2017-12-04,87.628761,58.944103000000005,99.800003,66.58000200000001,103.620003,197.04953,164.694153,139.315277,98.24337,29.059998999999998,49.931953,44.385906,58.490002000000004,54.741673,513.5,,76.788483,150.08741799999999,123.110001,41.650585,74.864708,84.808945,149.15768400000002,94.47654,73.11721,50.540001000000004,31.196347999999997,250.649994,14.588019000000001,56.5,71.628235,36.551021999999996,106.395744,19.629998999999998,50.650002,77.176018,26.288733,151.35015900000002,53.17676899999999,85.589424,52.450756000000005,172.25,13.27,78.546501,98.949997,19.080607999999998,70.849998,53.229594999999996,143.129501,115.79972099999999,213.559998,16.859089,89.85773499999999,51.450924,167.46000700000002,64.360001,96.68483,37.308357,89.251778,102.249001,135.62846399999998,56.781684999999996,55.321346,57.04974,157.926086,37.708785999999996,51.540852
2017-12-05,87.33049799999999,59.212662,98.199997,65.82,102.839996,196.700073,163.5103,138.886383,98.362953,28.93,49.504589,43.918377,58.25,54.203915,512.119995,,76.230743,149.450516,123.769997,40.695159999999994,73.88134000000001,83.64308199999999,147.893707,93.500809,72.85835300000001,49.919998,30.619375,248.330002,14.349848000000001,54.639998999999996,70.750702,36.303249,105.172127,19.33,50.110001000000004,75.592674,25.890268,151.67929099999998,52.601563,84.633675,51.783671999999996,170.429993,13.13,78.12854,96.949997,18.783248999999998,70.68,53.121883,141.726471,114.559998,212.149994,16.779518,88.072739,50.682404,167.889999,64.029999,96.41598499999999,37.168888,88.852432,101.075554,134.594055,56.283772,54.515839,58.202861999999996,156.770157,37.092566999999995,50.684158000000004
2017-12-06,87.101837,59.709998999999996,98.019997,65.83000200000001,102.650002,197.678543,163.918182,138.756699,97.864708,28.639999,49.077225,44.05764,58.169998,53.79561999999999,511.82000700000003,,75.135193,150.13716100000002,123.410004,40.436401000000004,73.9608,82.93559300000001,148.515976,93.460983,72.61940799999999,49.400002,30.420417999999998,245.94999700000002,14.409391000000001,54.919998,70.54129,36.759147999999996,104.386215,19.379998999999998,49.959998999999996,76.180199,25.840462,151.86879,52.561893000000005,84.026375,51.465065,169.509995,12.91,77.939461,96.5,18.65439,70.82,53.454811,142.303604,114.43106100000001,211.059998,16.690001000000002,87.474426,50.442867,168.619995,64.440002,96.10730699999999,37.248585,88.882385,101.224724,134.633835,56.104527000000004,54.287117,58.22274399999999,156.550934,37.221775,49.727852
2017-12-07,87.429924,59.549999,98.58000200000001,65.269997,102.110001,197.898193,166.733551,138.10836799999998,98.233414,28.780001000000002,49.276001,44.266537,58.630001,53.994789000000004,512.409973,,74.67705500000001,148.714111,124.190002,41.232586,73.662819,84.131348,148.49646,94.655754,73.12715899999999,49.84,30.241358,248.559998,14.597942999999999,54.77,70.192276,37.006916,104.077827,19.74,49.990002000000004,77.26564,25.90023,151.3302,53.17676899999999,83.359337,52.122192,171.070007,12.73,77.412041,97.32,18.723774,70.989998,53.38626899999999,142.711578,115.373253,210.36000099999998,16.969998999999998,88.212349,50.981827,169.529999,64.760002,96.5056,37.198776,89.02215600000001,102.169449,133.490005,56.552647,54.595397999999996,59.008064000000005,154.876785,36.506161,50.275738
2017-12-08,87.648651,59.509997999999996,99.129997,65.690002,102.5,200.114685,168.981873,138.13828999999998,98.203514,29.049999,49.504589,44.435642,60.200001,54.442917,515.48999,,75.404099,149.321152,125.269997,41.541111,73.901207,85.097916,149.228836,95.37262,73.47563199999999,50.380001,30.211515000000002,250.350006,14.736877,55.169998,70.73075899999999,37.333969,105.38103500000001,19.889999,49.84,78.211678,25.999847,151.988464,53.315608999999995,83.757561,52.659843,171.720001,12.76,78.397224,97.730003,18.674215,71.760002,53.846497,143.089706,116.186508,212.27999900000003,17.08,89.239464,51.291229,171.21000700000002,65.199997,97.25239599999999,37.35817,89.80085799999999,102.17939,133.75,57.249722,55.052845,58.958358999999994,154.91665600000002,36.645306,50.733967
2017-12-11,87.966789,59.790001000000004,99.879997,65.480003,102.370003,197.688522,166.912613,137.94876100000002,98.65193199999999,28.940001000000002,49.444958,43.868633,59.970001,54.313461,512.130005,,75.543533,149.51023899999998,126.349998,41.222633,74.060135,84.370499,149.121414,95.551834,74.023209,49.639998999999996,30.141878000000002,250.13000499999998,14.508629,55.419998,70.611092,37.056469,105.072647,19.73,50.049999,76.847397,25.959999,151.988464,53.196602,83.558449,52.540367,170.509995,12.76,78.835091,97.559998,18.4958,71.529999,53.738781,142.582214,115.30383300000001,217.47000099999997,16.98,88.790726,50.62252,171.699997,64.620003,96.993507,37.447829999999996,89.481392,101.284386,133.16000400000001,56.413231,54.963345,58.520966,154.73727399999999,36.595612,49.747776
2017-12-12,88.245171,59.93,100.300003,64.790001,103.540001,196.44049099999998,167.72839399999998,138.148254,99.020638,29.32,49.971706,43.918377,59.98,54.741673,517.72998,,75.842323,149.768967,127.620003,41.720249,74.020401,85.566254,149.433884,95.790787,74.759956,49.84,30.291097999999998,257.679993,14.697182000000002,56.029999,71.0,36.838428,106.29626499999999,20.0,50.32,77.245728,26.110001,152.167999,53.226353,84.275261,53.615665,172.490005,12.96,78.884842,98.550003,18.575094,70.779999,54.003166,145.129593,115.432755,219.82000699999998,17.309998999999998,89.27935,51.460907,172.570007,65.540001,97.760216,37.2187,89.621155,102.07,134.350006,56.164276,55.192066000000004,59.972313,154.657562,36.804333,50.265774
2017-12-13,87.97673,58.970001,98.82,64.209999,103.32,195.41210900000002,165.55964699999998,136.213181,97.43621800000001,28.84,49.116978,43.460784999999994,59.369999,54.154125,512.549988,,74.836403,147.718979,126.279999,41.143017,73.186035,84.510002,148.047256,94.307281,73.495537,48.700001,29.783758000000002,255.559998,14.468933999999999,55.549999,70.480003,36.630306,104.963219,19.700001,49.900002,75.532921,25.51,149.774323,52.403217,83.0308,52.948581999999995,171.020004,12.94,77.829994,97.480003,18.505710999999998,70.25,54.698402,143.119568,113.012825,216.919998,17.08,87.614029,50.233269,169.009995,64.57,98.755936,36.501422999999996,89.161919,101.900002,133.559998,54.710377,54.29705799999999,59.047825,152.395493,35.880001,49.568466
2017-12-14,87.907135,58.110001000000004,97.790001,63.689999,102.650002,193.88450600000002,164.594666,136.233124,96.808441,28.73,48.669739,42.84404,58.73,53.79561999999999,506.75,,73.62133,145.410233,126.059998,40.675255,72.162941,83.75,146.885223,93.650154,73.346199,48.43,29.515166999999998,255.479996,14.33,55.209998999999996,70.32,35.966282,104.117622,19.52,49.450001,75.383545,25.459999,149.106079,52.05611,82.652473,52.410931,169.03999299999998,12.62,77.470001,96.589996,18.337208,69.889999,53.993373999999996,142.263809,113.528549,217.69999700000002,16.91,86.397446,50.103519,167.58999599999999,64.050003,97.551109,36.850101,88.71266899999999,101.589996,132.580002,54.033218000000005,53.84956,58.86889300000001,152.943573,35.110001000000004,49.030547999999996
2017-12-15,88.742264,59.389998999999996,98.309998,63.98,103.970001,198.32751499999998,167.061844,138.038528,98.173615,29.040001,49.226303,43.231995,58.450001,53.974872999999995,511.869995,,74.467896,147.99761999999998,126.370003,41.501301,73.782013,85.290001,147.519958,95.89035,74.26215400000001,49.880001,29.873289,257.170013,14.58,55.75,70.489998,36.233875,105.589951,19.76,49.75,75.871498,25.67,150.173279,50.985039,82.742081,52.868927,170.899994,13.2,77.510002,97.849998,18.644478,70.370003,54.306720999999996,144.234024,114.77819099999999,222.11000099999998,17.120001000000002,87.99296600000001,51.181442,169.050003,65.0,98.108719,37.049339,89.461426,102.57,134.889999,53.80418,54.197613,59.515038,155.454758,36.25,49.817505
2017-12-18,87.777893,59.580002,98.720001,63.849998,104.160004,201.05320700000001,169.141037,136.841583,99.329544,29.48,49.703362,43.420998,58.68,54.193954000000005,518.8599849999999,,75.36425799999999,147.141785,125.790001,41.829727,74.08000200000001,86.260002,147.725021,98.877274,75.626129,49.779999,30.310990999999998,260.019989,14.68,55.639998999999996,71.209999,36.481644,106.40570100000001,20.16,49.98,76.120453,25.860001,150.073532,50.509007000000004,82.134781,53.00832,173.860001,13.27,76.970001,98.589996,18.832808,70.370003,54.052128,145.428101,115.16498600000001,219.22000099999997,17.33,88.700974,51.64056,170.91000400000001,66.029999,97.79008499999999,38.364349,89.720993,103.440002,135.21000700000002,53.724514,54.476059,60.558811,154.019791,35.509997999999996,50.783772
2017-12-19,87.469696,59.779999,98.690002,64.400002,104.379997,201.881912,170.444275,136.522385,98.801407,29.450001,49.723240000000004,43.45084,58.34,53.974872999999995,515.820007,,74.398178,146.902954,124.650002,41.879490000000004,73.550003,86.540001,146.63133200000001,98.309761,75.616173,49.57,30.460210999999997,256.480011,14.61,56.73,71.07,36.283428,105.958031,20.120001000000002,49.639998999999996,76.488907,25.709999,149.75436399999998,50.370163,82.154686,52.69966899999999,173.899994,13.13,76.110001,98.019997,18.872456,70.860001,54.62986,144.383301,115.898895,218.88000499999998,17.299999,88.421761,51.710426,172.0,65.629997,97.451546,38.035599,89.99054699999999,103.139999,135.53999299999998,53.983425,54.257282,60.002131999999996,153.611221,35.32,50.694117999999996
2017-12-20,86.853287,60.0,99.709999,64.209999,104.41999799999999,202.271286,170.21546899999998,136.04361,98.163658,29.48,49.534405,43.460784999999994,58.139998999999996,53.72591,514.549988,,74.358345,145.26097099999998,124.230003,41.730206,73.449997,86.559998,145.928253,98.160416,75.407097,49.540001000000004,30.350784,255.17999300000002,14.64,56.349998,70.019997,36.194229,105.589951,20.09,49.509997999999996,77.086403,26.42,148.07879599999998,50.588341,81.75647,52.281494,172.529999,13.09,75.050003,98.440002,18.703953,71.25,55.001953,144.204178,116.14683500000001,216.50999500000003,17.25,88.052803,51.710426,170.009995,65.449997,96.664917,37.816429,90.270081,103.760002,135.259995,54.570961,53.958946,59.783436,152.584824,35.189999,50.534737
2017-12-21,86.604736,60.080002,101.120003,62.98,104.209999,201.562424,170.812347,134.996277,98.153687,29.82,50.081032,43.610001000000004,60.389998999999996,54.134209,513.590027,,75.513657,144.305634,124.629997,42.397011,73.660004,87.660004,147.334427,99.08635699999999,75.70578,49.959998999999996,30.768593,261.01001,14.84,55.93,70.110001,36.283428,107.271194,20.43,49.790001000000004,77.614182,26.459999,147.0914,50.608177000000005,80.352707,52.649887,173.58999599999999,13.12,75.400002,100.050003,18.852632999999997,71.239998,54.639648,145.537552,115.779877,218.440002,17.49,90.097054,52.179520000000004,168.779999,65.550003,97.889656,38.454006,90.359932,104.599998,134.440002,54.600838,54.227447999999995,61.244724,151.837448,35.060001,51.261925
2017-12-22,86.704155,59.310001,101.029999,62.599998,104.110001,203.87875400000001,170.62333700000002,133.011337,98.392845,29.879998999999998,50.140667,43.91,59.540001000000004,53.775703,512.119995,,75.18499,144.494705,124.470001,42.426868,73.989998,87.739998,145.479065,100.062096,76.79098499999999,49.709998999999996,30.679062,258.97000099999997,14.78,55.549999,70.25,36.313159999999996,106.89315800000001,20.440001000000002,49.66,77.424973,26.209999,146.602707,50.340408000000004,80.33279399999999,52.490584999999996,173.070007,13.35,76.089996,98.980003,18.753511,71.260002,54.923618000000005,145.398239,115.204651,218.94999700000002,17.469998999999998,90.386246,51.979908,167.830002,65.760002,97.511284,38.623367,90.539635,105.239998,134.389999,54.561005,54.157837,61.185078000000004,151.209656,35.169998,51.132427
2017-12-26,87.13166,59.43,101.16999799999999,62.91,104.339996,203.73898300000002,170.21546899999998,132.961456,98.223442,29.780001000000002,49.733181,43.57,59.689999,53.586491,513.719971,,74.477859,144.604172,124.040001,42.317394,74.269997,87.33000200000001,145.440002,99.484619,76.92041800000001,49.5,30.519896999999997,257.72000099999997,14.63,55.970001,70.040001,36.273514,106.46538500000001,20.33,49.919998,77.166061,26.530001000000002,145.485641,50.251152000000005,80.382568,52.241673,171.990005,13.46,76.129997,98.699997,18.703953,71.33000200000001,55.05091899999999,144.18426499999998,114.69884499999999,219.729996,17.35,89.658295,51.770306,167.419998,65.290001,97.023376,38.563590999999995,90.479729,105.360001,134.779999,54.521172,53.710331000000004,60.76756999999999,151.33918799999998,35.240002000000004,50.664234
2017-12-27,87.201256,59.540001000000004,101.290001,63.220001,104.599998,204.348022,170.05629,133.57988,98.781471,29.73,49.673546,43.43,59.07,53.616367000000004,514.320007,,74.58740999999999,145.459991,124.760002,42.158157,74.550003,87.120003,145.949997,99.315361,76.621735,49.490002000000004,30.5,255.94999700000002,14.59,56.279999,70.269997,36.214054,106.66435200000001,20.24,50.0,76.877274,26.43,146.243652,50.330494,81.328369,52.341236,171.570007,13.21,76.339996,98.68,18.614744,71.07,55.18800400000001,144.26387,114.381477,219.979996,17.299999,89.399017,51.750347,169.399994,65.209999,97.292221,38.454006,90.539635,105.019997,134.770004,54.521172,53.77,60.588634,151.110001,35.200001,50.514812
2017-12-28,87.718239,60.0,101.68,63.630001,104.910004,206.18511999999998,170.722824,134.17836,99.349464,29.799999,49.812687,43.529999,59.16,53.895203,517.97998,,74.776649,146.16000400000001,124.849998,42.237774,75.08000200000001,87.290001,146.309998,99.86296800000001,77.159363,49.68,30.639999,256.5,14.74,56.560001,70.519997,36.442001,107.2314,20.35,50.139998999999996,77.026649,26.65,147.43051100000002,50.449501,81.607132,52.420891,172.28999299999998,13.37,76.66999799999999,100.32,18.753511,71.389999,55.334885,144.95047,114.252541,222.57000699999998,17.379998999999998,89.578514,51.939983000000005,169.850006,65.440002,97.810005,38.822609,91.00885799999999,105.339996,135.66000400000001,54.909538,53.950001,60.936558,151.389999,35.369999,51.142387
2017-12-29,87.27085100000001,59.580002,100.839996,63.279999,104.709999,204.927109,168.59388700000002,133.659683,98.960838,29.52,49.415141999999996,43.330002,58.639998999999996,53.636283999999996,513.710022,,74.10936,146.130005,124.589996,41.779964,74.970001,86.809998,146.050003,99.146103,76.581909,49.57,30.34,254.75999500000003,14.56,56.279999,70.559998,36.214054,106.38580300000001,20.17,50.029999,76.54866,26.49,147.221069,50.142063,81.02969399999999,52.241673,170.990005,13.32,76.83000200000001,99.889999,18.535448000000002,70.559998,55.148833999999994,143.57728600000002,114.034355,221.25999500000003,17.280001000000002,89.050003,51.271267,169.399994,64.589996,97.610001,38.46397,90.559601,104.93,135.639999,54.660582999999995,53.580002,60.310294999999996,150.690002,35.16,50.634353999999995
2018-01-02,87.459747,59.5,99.230003,62.169998,101.91999799999999,202.720581,169.03161599999999,131.15606699999998,98.592148,29.9,49.613911,43.25,57.669998,53.596451,508.97000099999997,,74.059555,142.300003,122.75,42.476631,73.08000200000001,86.57,144.78999299999998,99.175972,76.57196,49.82,30.43,255.669998,14.6,55.27,69.849998,36.025745,107.39056399999998,20.17,49.889998999999996,77.584312,26.780001000000002,145.74496499999998,49.765205,80.044083,51.962887,171.190002,13.63,76.739998,99.459999,18.634567,70.379997,54.208801,143.905655,114.50048799999999,216.47000099999997,17.370001000000002,88.860001,51.341133,168.119995,64.860001,96.720001,38.713028,90.06043199999999,103.08000200000001,131.979996,54.630711,54.029999,60.72780600000001,146.990005,34.02,50.504852
2018-01-03,87.718239,60.16,99.510002,62.639998999999996,101.980003,201.802032,168.195953,133.25071699999998,99.200005,29.799999,50.1506,43.450001,58.509997999999996,53.925079000000004,514.340027,,74.28862,143.419998,123.559998,42.964294,72.790001,86.540001,147.110001,99.006714,77.13945799999999,50.619999,30.52,253.289993,14.72,54.830002,70.910004,36.20414,107.49999199999999,20.24,50.470001,77.225815,26.690001000000002,148.467773,50.082558,81.089424,52.102283,173.110001,13.78,77.660004,100.050003,18.555270999999998,70.529999,54.179424,143.875809,114.54016100000001,219.770004,17.4,89.800003,51.420982,170.820007,65.68,97.43,38.972042,90.32,104.489998,132.399994,55.029037,54.560001,61.195018999999995,149.740005,34.43,50.44508
2018-01-04,88.622963,60.400002,100.050003,63.220001,100.800003,198.227661,168.81274399999998,135.07608000000002,100.849998,30.190001000000002,50.756863,43.299999,59.490002000000004,54.462832999999996,521.130005,,75.20491,144.0,124.040001,43.471866999999996,73.620003,87.510002,148.679993,100.978081,77.90606700000001,51.299999,30.629998999999998,256.829987,14.85,55.400002,72.25,36.501465,109.040001,20.32,50.720001,78.600044,26.84,151.20056200000002,50.935452000000005,81.93566899999999,52.8988,173.440002,13.94,78.690002,101.550003,18.674215,71.449997,54.16963199999999,143.885757,115.551773,221.770004,17.540001,90.540001,51.710426,173.380005,65.860001,98.480003,39.250984,90.699997,105.309998,132.399994,55.516991000000004,54.98,61.960457,151.259995,35.240002000000004,50.654274
