Date,A,ABBV,ABC,ABT,AET,AGN,ALGN,ALXN,AMGN,ANTM,BAX,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,DGX,DHR,DVA,ESRX,EVHC,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,PDCO,PFE,PKI,PRGO,REGN,RMD,SYK,TMO,UHS,UNH,VAR,VRTX,WAT,XRAY,ZBH,ZTS
2017-12-19,67.600334,97.222603,93.424835,56.529658999999995,178.313065,169.570007,235.05000299999998,115.720001,175.543015,227.99000499999997,65.779999,221.330002,327.019989,61.158699,25.49,62.069534,107.059998,68.629997,207.259995,100.940002,223.85209700000001,99.031944,94.23877,71.800003,73.660004,33.139998999999996,114.32,74.349998,88.83000200000001,43.490002000000004,71.489998,244.76481600000002,157.389999,214.74000499999997,95.019997,101.260002,367.350006,141.779999,163.949997,86.069435,159.970001,81.57843000000001,56.23,635.070007,41.240002000000004,37.163959999999996,36.600914,73.775101,85.889999,385.72000099999997,85.802887,154.791077,193.889999,113.040001,222.039993,110.699997,145.149994,198.080002,66.511238,121.13752,72.68051899999999
2017-12-20,67.251114,96.71624,93.375031,56.748615,179.061035,165.71000700000002,233.649994,118.349998,175.781219,227.919998,65.290001,218.99000499999997,333.47000099999997,60.801044,25.370001000000002,62.512817000000005,108.269997,68.519997,206.029999,102.949997,224.582001,98.593925,94.47841600000001,71.75,73.989998,32.619999,114.150002,74.010002,86.449997,43.439999,71.099998,244.76481600000002,158.679993,216.440002,94.029999,100.32,367.209991,141.16000400000001,163.029999,85.10659799999999,160.639999,80.922134,56.110001000000004,626.659973,41.220001,36.250496000000005,36.12532,73.585274,86.529999,382.890015,85.254906,154.312531,192.28999299999998,112.779999,222.38000499999998,110.790001,145.119995,196.059998,66.061844,120.937927,72.59066
2017-12-21,67.37084200000001,97.212677,92.627945,56.65904200000001,180.237808,167.630005,218.75999500000003,118.239998,175.354446,225.080002,64.529999,217.77999900000003,322.519989,61.099087,25.139999,61.744461,107.879997,67.889999,204.520004,102.589996,221.742371,98.70343000000001,93.679611,71.900002,74.459999,34.52,113.300003,73.019997,87.839996,43.25,71.160004,243.18736299999998,157.279999,214.57000699999998,96.360001,100.139999,361.329987,141.059998,161.380005,84.977562,159.389999,81.02158399999999,56.599998,618.429993,41.959998999999996,36.051918,35.907345,73.215591,87.18,384.140015,84.667084,153.634598,191.130005,114.769997,221.690002,110.709999,148.820007,194.520004,65.412704,119.71038100000001,72.161369
2017-12-22,67.20121800000001,97.510536,92.100014,56.65904200000001,179.46991,164.899994,223.11999500000002,118.779999,175.09638999999999,225.600006,64.720001,217.229996,319.5,60.56260699999999,25.1,61.557301,106.33000200000001,67.379997,203.389999,102.160004,219.772614,98.793022,93.320145,71.980003,74.529999,34.380001,112.489998,72.709999,89.089996,43.369999,71.010002,244.605072,157.649994,215.72000099999997,95.809998,99.379997,363.160004,140.119995,160.720001,84.441551,158.440002,81.081238,56.360001000000004,614.77002,42.049999,35.992344,35.808258,72.985802,87.010002,381.0,84.7966,153.674469,190.419998,115.059998,220.0,110.910004,149.970001,193.78999299999998,65.732285,119.880043,71.871841
2017-12-26,67.10144,97.053818,92.88694,56.72871,179.92865,164.440002,223.539993,119.220001,174.768875,225.42999300000002,65.019997,217.020004,319.77999900000003,60.860649,25.129998999999998,61.734607999999994,106.970001,67.68,203.779999,102.260002,220.412521,98.822884,93.180359,72.099998,74.989998,33.740002000000004,112.160004,72.699997,89.139999,43.23,70.620003,245.853058,157.070007,214.210007,95.400002,98.349998,365.829987,140.08999599999999,161.03999299999998,84.362137,158.899994,81.011635,56.34,613.530029,42.27,35.982418,35.877617,72.985802,87.93,387.429993,85.274834,153.744263,190.33999599999999,114.379997,219.600006,110.82,150.600006,193.820007,66.1717,119.72036000000001,72.22126800000001
2017-12-27,67.151329,97.391388,92.239464,57.196472,180.357498,165.570007,226.44999700000002,119.800003,174.88798500000001,225.24000499999997,64.779999,217.32000699999998,320.070007,61.277916000000005,25.200001,61.370132,104.459999,67.610001,202.71000700000002,103.019997,221.16242999999997,98.753197,93.41999799999999,72.309998,74.879997,34.560001,113.160004,72.980003,87.889999,43.23,70.459999,247.749985,156.690002,215.460007,96.510002,98.540001,368.089996,140.570007,160.75,84.511032,158.020004,81.300003,56.34,615.929993,42.0,36.121421999999995,35.996517,73.025757,88.510002,384.089996,85.444214,155.149994,191.169998,114.160004,220.419998,111.099998,151.550003,193.449997,65.942001,119.900002,72.331085
2017-12-28,67.300995,97.093529,92.2295,57.186519999999994,180.73645,164.619995,226.479996,120.260002,173.935181,227.039993,64.900002,214.32000699999998,320.329987,61.367329000000005,25.190001000000002,61.212520999999995,104.75,67.93,205.240005,102.900002,220.15255699999997,98.68351,93.559998,72.360001,74.989998,34.639998999999996,114.550003,72.480003,88.309998,43.299999,70.559998,249.00999500000003,158.78999299999998,217.520004,95.379997,98.309998,368.869995,140.559998,160.850006,84.4217,157.729996,81.339996,56.599998,622.599976,41.860001000000004,36.161133,36.036148,73.355469,87.269997,382.820007,85.942368,155.619995,191.169998,114.370003,222.770004,112.290001,151.169998,194.809998,66.43,121.75,72.271187
2017-12-29,66.970001,96.02121700000001,91.462502,56.798374,179.898743,163.580002,222.190002,119.589996,172.595306,225.00999500000003,64.639999,214.059998,318.570007,60.88052,24.790001,60.807602,104.360001,67.389999,203.08999599999999,100.879997,217.852844,98.04639399999999,92.82,72.25,74.639999,34.560001,112.709999,71.639999,87.839996,42.75,69.879997,248.07000699999998,156.380005,218.49000499999997,94.709999,97.900002,364.940002,139.720001,159.509995,83.836052,155.949997,80.75,56.27,619.52002,42.310001,35.873199,35.887527,73.05574,87.160004,375.959991,84.378151,154.83999599999999,189.880005,113.349998,220.460007,111.150002,149.860001,193.190002,65.83000200000001,120.66999799999999,71.921761
2018-01-02,67.599998,97.709114,93.673859,58.510189000000004,180.197922,170.320007,224.61999500000002,124.050003,175.672043,226.0,67.16999799999999,217.83999599999999,334.170013,60.910328,25.280001000000002,63.23,106.160004,68.57,202.559998,102.589996,220.59249900000003,98.454552,92.440002,72.540001,75.230003,35.18,111.58000200000001,74.099998,89.510002,42.869999,71.470001,251.63999900000002,157.809998,224.02999900000003,100.889999,99.760002,375.25,139.229996,162.300003,84.054428,159.0,82.209999,56.220001,626.099976,43.110001000000004,37.61076,36.105507,73.845047,89.690002,382.600006,85.215057,157.899994,192.979996,115.599998,221.16000400000001,110.980003,152.91000400000001,195.690002,67.139999,124.059998,71.652199
2018-01-03,69.32,99.23814399999999,94.022499,58.639568000000004,181.304901,170.139999,231.19999700000002,124.949997,178.986984,229.149994,68.25,219.99000499999997,339.850006,60.959998999999996,25.559998999999998,62.860001000000004,109.139999,69.07,205.96000700000002,104.43,226.711746,98.80297900000001,93.66999799999999,72.910004,75.660004,35.0,114.589996,74.660004,87.040001,43.490002000000004,72.139999,251.27999900000003,162.050003,230.32000699999998,100.980003,99.519997,383.820007,140.559998,163.050003,84.511032,156.759995,83.91999799999999,56.139998999999996,631.539978,43.139998999999996,36.965378,36.373028000000005,76.093071,89.440002,393.77999900000003,86.101776,158.78999299999998,196.520004,113.389999,223.479996,111.309998,152.009995,197.770004,66.910004,124.91999799999999,71.981659
