Date,AIV,AMT,ARE,AVB,BXP,CBG,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT,GGP,HCP,HST,IRM,KIM,MAA,MAC,O,PLD,PSA,REG,SBAC,SLG,SPG,UDR,VNO,VTR,WELL,WY
2018-01-24,41.676712,141.759995,126.620003,171.800003,123.239998,45.209998999999996,109.589996,110.849998,25.816876999999998,438.72305300000005,61.439999,231.55000299999998,85.540001,123.220001,23.65,23.817118,21.290001,35.77,16.33,94.610001,66.488869,53.54594399999999,64.480003,194.919998,63.683014,168.949997,96.980003,164.034348,36.82,72.105553,55.889998999999996,0.145,37.246615999999996
2018-01-25,41.854946000000005,142.96000700000002,126.970001,170.179993,122.68,45.810001,108.610001,111.410004,25.806955,436.60553,61.209998999999996,231.25999500000003,85.0,123.160004,23.6,23.984358,21.17,35.82,16.190001000000002,94.5,64.256447,53.972252000000005,64.220001,192.570007,63.50474200000001,170.28999299999998,96.489998,162.157974,36.73,71.60000600000001,56.41,0.145,37.385334
2018-01-26,41.686611,145.130005,126.470001,170.08999599999999,122.970001,46.209998999999996,110.629997,111.650002,25.886332,439.011383,61.540001000000004,229.830002,84.209999,122.379997,23.85,23.836794,21.24,35.759997999999996,15.99,94.510002,65.68875899999999,53.744228,64.389999,192.850006,62.553951,172.279999,97.91999799999999,161.674072,36.509997999999996,71.57,55.889998999999996,0.145,37.504238
2018-01-29,41.042995,144.330002,124.510002,168.25,121.339996,46.34,109.83000200000001,107.370003,25.588673,432.6189269999999,61.209998999999996,227.74000499999997,82.790001,121.129997,23.440001000000002,23.620363,20.950001,34.080002,15.93,93.25,65.214607,52.594196,63.389998999999996,192.53999299999998,61.969612,169.520004,98.470001,160.89389,36.049999,71.150002,55.529999,0.145,36.731365000000004
2018-01-30,40.547905,145.149994,125.75,166.869995,119.41999799999999,45.66,110.029999,106.559998,25.499376,436.993225,60.57,226.75,82.910004,119.510002,23.110001,23.197342000000003,20.83,33.93,15.6,92.959999,63.495838,52.009266,62.900002,193.600006,61.236713,169.71000700000002,98.190002,160.587753,35.889998999999996,70.199997,54.650002,0.145,36.453922
2018-01-31,41.429169,147.699997,129.699997,170.399994,123.709999,45.689999,112.769997,111.949997,26.203833,452.53195199999993,61.610001000000004,232.979996,83.480003,120.800003,23.030001000000002,23.689228,20.76,35.029999,15.91,95.370003,63.782299,52.954052000000004,65.110001,195.759995,62.306351,174.5,100.519997,161.338287,36.529999,71.68,55.970001,0.145,37.197071
2018-02-01,40.39938,147.059998,125.220001,164.110001,119.190002,45.810001,113.07,107.980003,26.759459999999997,441.94415300000003,60.330002,227.169998,82.059998,117.75,22.84,23.187504,20.57,34.619999,15.36,91.75,61.96474499999999,51.361153,63.720001,190.979996,60.107651000000004,174.729996,99.5,157.664551,35.310001,70.489998,54.400002,0.145,36.820541
2018-02-02,40.151833,145.220001,124.120003,163.96000700000002,119.339996,44.110001000000004,112.099998,107.709999,26.570944,434.796143,59.950001,225.38000499999998,81.839996,115.540001,22.52,23.472799,20.110001,33.66,14.87,91.690002,60.710239,51.022659000000004,63.830002,190.309998,59.543121,173.21000700000002,98.07,154.573486,35.200001,70.33000200000001,54.330002,0.145,35.354065000000006
2018-02-05,39.280471999999996,142.03999299999998,119.879997,159.020004,114.739998,41.779999,110.510002,104.33000200000001,25.410078,427.300171,58.049999,217.99000499999997,79.870003,112.519997,21.629998999999998,22.872698,19.35,32.73,14.66,88.900002,59.001343000000006,49.877762,61.209998999999996,184.979996,57.730681999999995,168.270004,93.639999,153.190887,34.18,67.58000200000001,52.880001,0.145,34.472195
2018-02-06,39.230965000000005,140.169998,118.540001,160.25,115.32,42.529999,108.550003,104.5,25.32078,428.33410599999996,57.709998999999996,218.82000699999998,79.730003,112.220001,21.59,23.079288000000002,19.42,33.110001000000004,14.67,89.190002,58.922321,49.847893,60.740002000000004,185.399994,57.23548100000001,166.0,93.449997,154.040192,34.310001,67.790001,53.189999,0.145,34.363197
2018-02-07,38.824989,140.0,118.959999,158.279999,115.339996,42.540001000000004,108.75,104.16999799999999,25.171951,423.591919,56.860001000000004,217.809998,80.41999799999999,111.339996,21.969998999999998,23.000587,19.450001,33.18,14.52,87.93,59.45573,48.702995,60.040001000000004,185.350006,56.977973999999996,166.509995,92.860001,152.93412800000002,33.799999,67.300003,52.970001,0.145,34.204659
2018-02-08,37.834808,133.570007,114.58000200000001,154.940002,112.089996,41.919998,103.809998,98.959999,24.328587,407.58596800000004,55.259997999999996,218.27999900000003,77.559998,108.110001,21.620001000000002,22.272596,18.75,32.07,14.01,85.389999,57.648056000000004,47.34903,58.330002,180.490005,55.046688,159.850006,90.610001,150.287445,32.919998,66.18,50.919998,0.145,33.293064
2018-02-09,38.953716,136.050003,118.040001,159.610001,115.349998,41.900002,103.860001,102.209999,25.171951,423.323517,56.650002,227.940002,80.389999,109.910004,22.209999,22.833345,19.52,33.099998,14.18,87.75,59.67305,48.683085999999996,60.32,187.16000400000001,56.155937,159.729996,92.18,155.245026,33.790001000000004,67.690002,51.59,0.145,33.481331
2018-02-12,38.884403000000006,136.229996,119.08000200000001,158.75,115.139999,43.150002,105.110001,105.050003,25.102497,428.930603,56.610001000000004,227.850006,80.800003,110.239998,22.5,22.479189,19.42,33.299999,14.32,87.739998,60.058289,48.464062,60.150002,187.820007,56.72047,159.630005,92.690002,154.850006,33.73,67.599998,50.459998999999996,0.145,34.046124
2018-02-13,38.894302,136.309998,120.360001,159.399994,116.190002,44.139998999999996,106.360001,105.120003,25.42,433.70254500000004,56.990002000000004,228.27999900000003,82.58000200000001,110.260002,22.35,22.429998,19.52,33.540001000000004,14.34,87.989998,60.087925,48.772686,61.16,189.199997,56.987877000000005,161.419998,93.82,155.490005,34.0,67.459999,50.720001,0.145,33.897490999999995
2018-02-14,38.32,135.479996,120.059998,158.919998,115.459999,45.040001000000004,105.360001,105.269997,25.530001000000002,433.285004,56.669998,224.75999500000003,81.139999,110.82,21.76,21.77,19.639999,33.189999,14.26,87.849998,60.809020999999994,47.886631,60.540001000000004,186.779999,57.106728000000004,162.559998,93.790001,154.08999599999999,33.790001000000004,66.08000200000001,49.619999,0.145,34.640640000000005
2018-02-15,39.369999,136.220001,121.739998,161.100006,117.400002,44.93,107.639999,105.449997,25.639999,404.931549,57.91,229.57000699999998,82.510002,112.099998,22.08,22.290001,19.559998999999998,33.720001,14.67,88.980003,60.35463000000001,49.061398,61.41,190.479996,57.285,167.100006,95.540001,156.149994,34.400002,67.150002,50.639998999999996,0.145,34.630733
2018-02-16,39.689999,140.020004,122.660004,162.570007,119.639999,45.200001,109.120003,102.199997,25.879998999999998,400.944946,57.970001,229.669998,82.199997,114.449997,22.0,22.68,19.879998999999998,33.169998,15.2,88.75,59.919998,49.73838,61.98,188.75,58.040001000000004,169.119995,96.199997,156.08999599999999,34.610001000000004,67.660004,51.389998999999996,0.145,34.858631
2018-02-20,39.110001000000004,139.240005,120.970001,160.419998,119.389999,44.900002,108.57,99.58000200000001,25.469998999999998,394.125031,57.639998999999996,225.440002,80.75,114.559998,21.620001000000002,22.450001,19.51,32.119999,15.25,88.25,59.380001,49.18087,61.23,186.309998,58.060001,169.720001,96.25,155.58999599999999,34.240002000000004,67.290001,50.27,0.145,34.620823
2018-02-21,38.0,137.440002,118.43,156.020004,115.849998,44.48,106.790001,97.949997,24.82,382.672302,55.869999,220.149994,81.5,111.110001,21.1,21.799999,19.219998999999998,31.469998999999998,14.68,85.510002,57.959998999999996,48.175346000000005,59.91,190.75,56.740002000000004,169.5,94.5,151.300003,33.220001,65.190002,49.34,0.145,34.442467
2018-02-22,38.279999,138.979996,119.970001,157.119995,118.470001,44.779999,108.459999,100.83000200000001,24.9,388.170013,56.169998,221.58999599999999,84.43,114.08000200000001,21.280001000000002,21.889999,19.110001,31.58,14.99,85.910004,58.799999,49.081309999999995,59.939999,193.139999,58.279999,171.119995,95.910004,154.029999,33.439999,66.529999,49.669998,0.145,34.541553
2018-02-23,38.880001,141.869995,122.650002,160.009995,120.970001,45.950001,110.440002,102.199997,25.469998999999998,394.839996,56.990002000000004,227.270004,86.599998,115.93,21.52,22.360001,19.209999,31.959999,15.26,88.050003,59.360001000000004,49.977318,61.259997999999996,195.679993,59.009997999999996,172.929993,97.620003,156.66000400000001,34.139998999999996,67.66999799999999,50.509997999999996,0.145,35.076622
2018-02-26,39.009997999999996,142.740005,123.379997,160.149994,121.43,46.639998999999996,111.540001,101.58000200000001,25.41,394.179993,57.130001,227.11000099999998,86.660004,116.959999,21.889999,22.440001000000002,19.0,31.950001,15.49,87.769997,59.810001,50.375541999999996,61.310001,195.880005,59.330002,172.729996,98.059998,159.070007,34.139998999999996,68.099998,50.73,0.145,35.334244
2018-02-27,38.43,140.699997,120.839996,156.080002,119.510002,47.07,110.360001,100.300003,24.83,391.209991,55.830002,221.830002,84.879997,113.480003,21.059998999999998,21.75,18.49,31.049999,14.85,85.589996,57.849998,49.150997,60.360001000000004,192.919998,57.91,163.199997,95.889999,153.929993,33.580002,66.400002,48.91,0.145,34.937897
2018-02-28,38.66,139.330002,121.309998,156.020004,118.870003,46.75,110.059998,100.639999,24.77,392.100006,56.23,223.830002,85.050003,113.940002,21.17,21.639999,18.559998999999998,31.459999,14.96,85.82,58.939999,49.18,60.68,194.440002,58.110001000000004,157.270004,96.91999799999999,153.509995,33.619999,66.470001,48.32,52.5,34.709998999999996
