Date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2014-08-29,47.320518,90.062523,13.609776,50.50573,38.032536,41.516293,,38.715546,60.841984,65.541542
2014-09-02,47.161316,88.922363,13.66221,50.674015000000004,38.041981,41.534683,,38.36668,60.8134,65.665352
2014-09-03,47.236237,89.15954599999999,13.638904,50.608578,37.834251,41.562286,,38.554516,61.08969499999999,65.493935
2014-09-04,47.236237,87.955536,13.650559,50.627274,37.815371999999996,41.691067,,38.536636,60.784813,65.741547
2014-09-05,47.442268,88.54843100000001,13.668035999999999,50.795563,38.041981,41.930252,,39.019684000000005,61.137325,65.96060200000001
2014-09-08,47.254959,87.171104,13.673860000000001,50.748802000000005,38.098633,41.617481,,38.787116999999995,61.146857999999995,65.68441800000001
2014-09-09,46.871006,86.788025,13.534034,50.589874,37.824821,41.516293,,38.33984,60.984894,65.02726700000001
2014-09-10,46.871006,86.578232,13.60395,50.627274,38.051426,41.718662,,38.16988,61.413624,65.255844
2014-09-11,46.80545,86.63298,13.638904,50.645965999999994,38.136406,41.737068,,38.491913000000004,61.242134,65.28441600000001
2014-09-12,46.590061,85.337776,13.627254,50.47768,37.975887,41.442684,,37.803115999999996,60.794353,65.093941
2014-09-15,46.655621000000004,85.939743,13.621428,50.458981,37.749279,41.645073,,37.919411,60.632378,64.827271
2014-09-16,46.871006,86.979561,13.679687,50.739468,38.032536,41.957851,,38.402454,61.461262,65.160622
2014-09-17,47.151955,86.50524899999999,13.737948999999999,50.935795,38.108067,41.865852000000004,,38.330898,61.50889599999999,65.132042
2014-09-18,47.470356,86.058334,13.871948000000001,51.178886,38.334679,41.948643,,38.053593,61.96621700000001,65.417755
2014-09-19,47.455196,85.98796800000001,13.848899,51.129406,38.252911,42.056973,,38.396969,62.03393199999999,65.445091
2014-09-22,47.436382,84.722786,13.755207999999998,50.556393,37.996876,41.982898999999996,,38.108143,61.699284,64.52776300000001
2014-09-23,47.191772,84.475243,13.661516,50.143074,37.91153,41.612602,,37.999821000000004,61.335953,63.97356
2014-09-24,47.681,84.54858399999999,13.737641,50.40609,38.158081,42.149536,,37.864433,62.406815,64.699753
2014-09-25,46.956562,83.255875,13.509264000000002,49.617034999999994,37.323612,41.59409,,37.638783000000004,61.38375500000001,63.753765
2014-09-26,47.417576000000004,84.328552,13.638094,50.077315999999996,37.731361,41.751461,,37.692932,61.57498199999999,64.413101
2014-09-29,47.21999,84.13601700000001,13.591246,50.002174,37.721878000000004,41.74221,,37.936638,61.441131999999996,64.07865100000001
2014-09-30,46.655499,83.081696,13.567822,49.927021,37.83567,41.760719,,37.990798999999996,61.106483,63.725117000000004
2014-10-01,45.554726,81.38556700000001,13.403865,48.987663,37.247746,41.501511,,38.20742,60.465881,62.87466800000001
2014-10-02,45.441833,80.963844,13.438997,48.931297,37.228783,41.575569,,38.153267,60.341587,63.161335
2014-10-03,45.573551,80.835495,13.632235999999999,49.598251,37.532227,42.066223,,38.396969,61.584557,63.97356
2014-10-06,45.564144,80.927162,13.591246,49.447948,37.541717999999996,42.084736,,38.396969,61.297709999999995,63.629555
2014-10-07,44.764441999999995,79.872826,13.362870999999998,48.245564,36.953784999999996,41.834785,,38.342812,60.322449,62.683567000000004
2014-10-08,45.347752,80.65213,13.614669000000001,49.109776000000004,37.655506,42.445774,,39.20932,61.861819999999994,63.66777
2014-10-09,44.237576000000004,77.69081899999999,13.327736999999999,47.973152,37.029644,42.019928,,38.568466,60.580605000000006,62.224911
2014-10-10,43.560184,76.599808,13.222332999999999,47.268627,36.081375,42.223602,,38.748989,60.207714,61.680248
2014-10-13,42.440601,74.234436,13.105216,46.535931,35.683125,41.640369,,38.712883000000005,58.783073,60.428486
2014-10-14,42.572319,73.299286,13.15792,47.184090000000005,35.740005,41.621860999999996,,39.064899,58.343254,60.868033999999994
2014-10-15,42.863968,73.858536,12.906122,47.071365,35.493469,41.121947999999996,,38.550419,57.865189,60.361594999999994
2014-10-16,43.287346,75.17873399999999,12.906122,47.418926,35.284843,40.816444,,38.586521000000005,57.568782999999996,60.428486
2014-10-17,43.861252,75.820518,13.070084,48.358292,35.702084,41.316359999999996,,38.812172,58.486675,61.097366
2014-10-20,44.529232,76.48060600000001,13.146206,48.499195,35.958118,41.908844,,39.353729,59.19420600000001,61.947803
2014-10-21,45.488876,78.809326,13.392152,49.57946,36.659828000000005,42.084736,,39.489124,60.762276,63.151779000000005
2014-10-22,45.121952,77.31491899999999,13.269179999999999,48.931297,36.489136,42.177315,,39.732834000000004,60.456314,62.607124
2014-10-23,45.08432,78.754311,13.398004,50.011565999999995,36.896893,42.149536,,39.805038,61.488941000000004,63.457554
2014-10-24,45.423016,78.479271,13.526835,50.453068,37.219299,42.50132,,40.193153,62.349444999999996,63.400223
2014-10-27,44.472782,76.829018,13.544398999999999,50.43428,37.257233,42.603161,,40.102905,62.416374,63.524441
2014-10-28,44.914978000000005,78.580124,13.690794,51.326671999999995,37.769295,42.769794,,40.382713,62.875324,64.21244
2014-10-29,44.359882,78.836845,13.725926999999999,51.148185999999995,37.731361,42.695732,,40.148029,62.904015,64.02131700000001
2014-10-30,44.698578000000005,78.552635,13.802054,51.354847,37.854637,42.964199,,41.032589,64.060936,64.441772
